Wav (nm)	CalR)	Wav (nm)	MeasuredR	Torg (nm)	Tmir (nm)	3.800E+2	6.258E-1	3.808E+2	5.604E-1	1.600E+1	1.090E+2
		5.775E+2	9.536E-1		
		5.778E+2	9.514E-1		
		5.782E+2	9.503E-1		
		5.785E+2	9.536E-1		
		5.789E+2	9.527E-1		
		5.792E+2	9.499E-1		
		5.795E+2	9.503E-1		
		5.799E+2	9.541E-1		
		5.802E+2	9.578E-1		
		5.806E+2	9.549E-1		
		5.809E+2	9.584E-1		
		5.813E+2	9.573E-1		
		5.816E+2	9.568E-1		
		5.820E+2	9.523E-1		
		5.823E+2	9.537E-1		
		5.826E+2	9.535E-1		
		5.830E+2	9.519E-1		
		5.833E+2	9.545E-1		
		5.837E+2	9.538E-1		
		5.840E+2	9.499E-1		
		5.844E+2	9.530E-1		
		5.847E+2	9.583E-1		
		5.850E+2	9.544E-1		
		5.854E+2	9.607E-1		
		5.857E+2	9.553E-1		
		5.861E+2	9.546E-1		
		5.864E+2	9.619E-1		
		5.867E+2	9.580E-1		
		5.871E+2	9.546E-1		
		5.874E+2	9.548E-1		
		5.878E+2	9.600E-1		
		5.881E+2	9.611E-1		
		5.885E+2	9.532E-1		
		5.888E+2	9.556E-1		
		5.891E+2	9.527E-1		
		5.895E+2	9.591E-1		
		5.898E+2	9.549E-1		
		5.902E+2	9.599E-1		
		5.905E+2	9.573E-1		
		5.908E+2	9.578E-1		
		5.912E+2	9.566E-1		
		5.915E+2	9.617E-1		
		5.919E+2	9.584E-1		
		5.922E+2	9.560E-1		
		5.925E+2	9.576E-1		
		5.929E+2	9.605E-1		
		5.932E+2	9.557E-1		
		5.936E+2	9.551E-1		
		5.939E+2	9.588E-1		
		5.942E+2	9.576E-1		
		5.946E+2	9.590E-1		
		5.949E+2	9.639E-1		
		5.953E+2	9.638E-1		
		5.956E+2	9.574E-1		
		5.960E+2	9.592E-1		
		5.963E+2	9.563E-1		
		5.966E+2	9.553E-1		
		5.970E+2	9.595E-1		
		5.973E+2	9.616E-1		
		5.977E+2	9.635E-1		
		5.980E+2	9.577E-1		
		5.983E+2	9.612E-1		
		5.987E+2	9.595E-1		
		5.990E+2	9.620E-1		
		5.994E+2	9.606E-1		
		5.997E+2	9.603E-1		
		6.000E+2	9.601E-1		
		6.004E+2	9.613E-1		
		6.007E+2	9.628E-1		
		6.011E+2	9.595E-1		
		6.014E+2	9.674E-1		
		6.017E+2	9.619E-1		
		6.021E+2	9.595E-1		
		6.024E+2	9.641E-1		
		6.028E+2	9.615E-1		
		6.031E+2	9.644E-1		
		6.034E+2	9.630E-1		
		6.038E+2	9.600E-1		
		6.041E+2	9.651E-1		
		6.045E+2	9.649E-1		
		6.048E+2	9.613E-1		
		6.051E+2	9.613E-1		
		6.055E+2	9.612E-1		
		6.058E+2	9.615E-1		
		6.062E+2	9.647E-1		
		6.065E+2	9.625E-1		
		6.068E+2	9.607E-1		
		6.072E+2	9.656E-1		
		6.075E+2	9.601E-1		
		6.079E+2	9.587E-1		
		6.082E+2	9.631E-1		
		6.085E+2	9.631E-1		
		6.089E+2	9.670E-1		
		6.092E+2	9.646E-1		
		6.095E+2	9.649E-1		
		6.099E+2	9.603E-1		
		6.102E+2	9.628E-1		
		6.106E+2	9.623E-1		
		6.109E+2	9.668E-1		
		6.112E+2	9.632E-1		
		6.116E+2	9.671E-1		
		6.119E+2	9.658E-1		
		6.123E+2	9.608E-1		
		6.126E+2	9.681E-1		
		6.129E+2	9.646E-1		
		6.133E+2	9.634E-1		
		6.136E+2	9.688E-1		
		6.140E+2	9.674E-1		
		6.143E+2	9.655E-1		
		6.146E+2	9.663E-1		
		6.150E+2	9.673E-1		
		6.153E+2	9.679E-1		
		6.156E+2	9.664E-1		
		6.160E+2	9.655E-1		
		6.163E+2	9.656E-1		
		6.167E+2	9.712E-1		
		6.170E+2	9.665E-1		
		6.173E+2	9.656E-1		
		6.177E+2	9.693E-1		
		6.180E+2	9.643E-1		
